tipo;bairro;valor;area;quartos;vagas;suites;banheiros;latitude;longitude;regiao;valor
APARTAMENTO;Meireles;3500000.0;292.0;3;3.0;3.0;4.0;-3.72526;-38.49859;;15.068273812173887
APARTAMENTO;Monte Castelo;350000.0;60.0;3;2.0;1.0;2.0;-3.7241;-38.5509;;12.765691290604371
APARTAMENTO;Meireles;1150000.0;148.0;4;2.0;3.0;5.0;-3.72526;-38.49859;;13.955273369904273
APARTAMENTO;Henrique Jorge;155000.0;50.0;2;1.0;1.0;1.0;-3.76308;-38.5855;;11.951186847493476
APARTAMENTO;Henrique Jorge;169000.0;83.0;2;1.0;0.0;1.0;-3.76308;-38.5855;;12.037659911047468
APARTAMENTO;Fátima;290000.0;115.0;3;1.0;1.0;2.0;-3.74814;-38.53069;;12.577639650232573
APARTAMENTO;Benfica;360000.0;110.0;3;1.0;0.0;2.0;-3.73516;-38.53553;;12.793862088206213
APARTAMENTO;Parquelândia;650000.0;177.0;4;3.0;4.0;4.0;-3.7372;-38.5581;;13.384729180332174
APARTAMENTO;Amadeu Furtado;300000.0;60.0;3;1.0;1.0;2.0;-3.74069;-38.5568;;12.611541086966115
APARTAMENTO;Maraponga;180000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.100717685412471
APARTAMENTO;Mondubim;180000.0;44.0;2;1.0;0.0;1.0;-3.81769;-38.57508;;12.100717685412471
APARTAMENTO;Fátima;499000.0;73.0;3;2.0;2.0;3.0;-3.74814;-38.53069;;13.120363378739663
APARTAMENTO;Fátima;440000.0;60.0;3;1.0;1.0;2.0;-3.74814;-38.53069;;12.994532278619134
APARTAMENTO;Parangaba;200000.0;67.53;3;1.0;0.0;2.0;-3.77829;-38.57073;;12.206077645517674
APARTAMENTO;Vila União;320000.0;111.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.676079399771027
APARTAMENTO;Fátima;250000.0;90.0;3;2.0;1.0;2.0;-3.74814;-38.53069;;12.429220196836383
APARTAMENTO;Damas;310000.0;64.0;3;2.0;1.0;2.0;-3.75068;-38.54792;;12.644330802262578
APARTAMENTO;Fátima;850000.0;90.0;3;2.0;2.0;3.0;-3.74814;-38.53069;;13.652992804936396
APARTAMENTO;Parreão;298000.0;60.0;3;2.0;1.0;1.0;-3.75916;-38.53613;;12.604852121186608
APARTAMENTO;Maraponga;170000.0;42.78;2;1.0;1.0;1.0;-3.79232;-38.56804;;12.04355959836804
APARTAMENTO;Maraponga;179000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.095146671399466
APARTAMENTO;Maraponga;179000.0;42.78;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.095146671399466
APARTAMENTO;Mondubim;210000.0;67.0;3;1.0;1.0;2.0;-3.81769;-38.57508;;12.25486757159303
APARTAMENTO;Cocó;450000.0;150.0;4;2.0;2.0;4.0;-3.74582;-38.48233;;13.017005083966255
APARTAMENTO;Jardim América;180000.0;80.0;3;1.0;1.0;2.0;-3.75475;-38.5402;;12.100717685412471
APARTAMENTO;Aldeota;700000.0;73.0;3;1.0;2.0;3.0;-3.73503;-38.50203;;13.45883704259595
APARTAMENTO;Cocó;530000.0;115.94;3;2.0;3.0;4.0;-3.74582;-38.48233;;13.180634172318978
APARTAMENTO;Fátima;390000.0;117.0;4;2.0;0.0;3.0;-3.74814;-38.53069;;12.873904582205107
APARTAMENTO;Aldeota;340000.0;115.0;3;1.0;1.0;2.0;-3.73503;-38.50203;;12.73670383776449
APARTAMENTO;Aldeota;400000.0;88.0;3;2.0;2.0;2.0;-3.73503;-38.50203;;12.899222326086994
APARTAMENTO;Montese;250000.0;90.0;3;0.0;1.0;3.0;-3.76439;-38.54957;;12.429220196836383
APARTAMENTO;Montese;299000.0;62.0;3;2.0;1.0;2.0;-3.76439;-38.54957;;12.608202196848836
APARTAMENTO;Aldeota;700000.0;75.0;3;2.0;1.0;2.0;-3.73503;-38.50203;;13.45883704259595
APARTAMENTO;Maraponga;190000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.154784614286667
APARTAMENTO;Parangaba;190000.0;65.0;2;1.0;1.0;2.0;-3.77829;-38.57073;;12.154784614286667
APARTAMENTO;Parangaba;210000.0;80.0;3;1.0;1.0;2.0;-3.77829;-38.57073;;12.25486757159303
APARTAMENTO;Parangaba;200000.0;80.0;3;1.0;1.0;2.0;-3.77829;-38.57073;;12.206077645517674
APARTAMENTO;Prefeito José Walter;190000.0;52.66;2;1.0;1.0;2.0;-3.8404;-38.56222;;12.154784614286667
APARTAMENTO;Parquelândia;230000.0;60.0;2;1.0;1.0;2.0;-3.7372;-38.5581;;12.345838935721968
APARTAMENTO;Parreão;490000.0;120.0;3;2.0;1.0;3.0;-3.75916;-38.53613;;13.102162710901053
APARTAMENTO;Aldeota;430000.0;120.0;4;2.0;2.0;3.0;-3.73503;-38.50203;;12.971542813248437
APARTAMENTO;Damas;330000.0;64.0;3;2.0;1.0;2.0;-3.75068;-38.54792;;12.706850963741102
APARTAMENTO;Maraponga;205000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.230770136157428
APARTAMENTO;Engenheiro Luciano Cavalcante;325000.0;120.0;3;1.0;1.0;2.0;-3.77357;-38.49185;;12.691583538230217
APARTAMENTO;Meireles;3600000.0;230.0;4;4.0;4.0;4.0;-3.72526;-38.49859;;15.096444681204078
APARTAMENTO;Montese;190000.0;51.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.154784614286667
APARTAMENTO;Praia do Futuro II;360000.0;85.0;2;2.0;1.0;2.0;-3.7496;-38.44782;;12.793862088206213
APARTAMENTO;Praia do Futuro I;265000.0;111.0;3;1.0;2.0;3.0;-3.73633;-38.45492;;12.487488878546145
APARTAMENTO;Benfica;310000.0;79.0;3;1.0;1.0;2.0;-3.73516;-38.53553;;12.644330802262578
APARTAMENTO;Dionisio Torres;980000.0;200.0;4;3.0;4.0;7.0;-3.74792;-38.50214;;13.795308871054397
APARTAMENTO;Parque São José;185000.0;70.0;3;2.0;1.0;2.0;-3.79777;-38.58843;;12.128116509451258
APARTAMENTO;Edson Queiroz;420000.0;90.0;3;1.0;1.0;3.0;-3.77103;-38.47735;;12.948012371209098
APARTAMENTO;Parque Iracema;260000.0;60.0;3;1.0;1.0;2.0;-3.80193;-38.49658;;12.468440756144114
APARTAMENTO;Meireles;580000.0;95.0;2;2.0;1.0;1.0;-3.72526;-38.49859;;13.270785106659046
APARTAMENTO;Montese;195000.0;55.0;2;1.0;1.0;1.0;-3.76439;-38.54957;;12.180759965737863
APARTAMENTO;Maraponga;180000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.100717685412471
APARTAMENTO;Maraponga;260000.0;66.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.468440756144114
APARTAMENTO;Montese;260000.0;85.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.468440756144114
APARTAMENTO;Planalto Ayrton Senna;200000.0;57.5;2;1.0;1.0;2.0;-3.84064;-38.57167;;12.206077645517674
APARTAMENTO;Parangaba;180000.0;60.0;2;1.0;1.0;2.0;-3.77829;-38.57073;;12.100717685412471
APARTAMENTO;Centro;530000.0;55.0;2;2.0;1.0;2.0;-3.72272;-38.52406;;13.180634172318978
APARTAMENTO;Vila União;200000.0;84.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.206077645517674
APARTAMENTO;Aldeota;500000.0;134.0;4;4.0;3.0;4.0;-3.73503;-38.50203;;13.122365377402328
APARTAMENTO;Parque Iracema;575000.0;70.0;2;2.0;1.0;2.0;-3.80193;-38.49658;;13.26212705890841
APARTAMENTO;Praia de Iracema;1200000.0;140.0;3;2.0;3.0;3.0;-3.72038;-38.51654;;13.997832948091215
APARTAMENTO;Maraponga;450000.0;72.0;3;2.0;2.0;2.0;-3.79232;-38.56804;;13.017005083966255
APARTAMENTO;Montese;299000.0;66.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.608202196848836
APARTAMENTO;Cambeba;440000.0;65.0;3;2.0;1.0;2.0;-3.80996;-38.48434;;12.994532278619134
APARTAMENTO;Itaperi;240000.0;55.0;3;1.0;1.0;2.0;-3.78947;-38.54854;;12.388398368982115
APARTAMENTO;Maraponga;190000.0;67.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.154784614286667
APARTAMENTO;Benfica;285000.0;77.0;3;1.0;1.0;2.0;-3.73516;-38.53553;;12.560247968016562
APARTAMENTO;Maraponga;260000.0;80.0;3;2.0;3.0;3.0;-3.79232;-38.56804;;12.468440756144114
APARTAMENTO;Passaré;420000.0;142.0;3;1.0;1.0;2.0;-3.81342;-38.52965;;12.948012371209098
APARTAMENTO;Monte Castelo;230000.0;71.8;3;1.0;1.0;2.0;-3.7241;-38.5509;;12.345838935721968
APARTAMENTO;Maraponga;280000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.54254845357358
APARTAMENTO;Montese;375000.0;62.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.834683971615659
APARTAMENTO;Maraponga;240000.0;50.0;2;1.0;1.0;2.0;-3.79232;-38.56804;;12.388398368982115
APARTAMENTO;Montese;325000.0;64.0;3;1.0;2.0;2.0;-3.76439;-38.54957;;12.691583538230217
APARTAMENTO;Maraponga;240000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.388398368982115
APARTAMENTO;Passaré;275000.0;63.13;3;1.0;1.0;2.0;-3.81342;-38.52965;;12.524530013005734
APARTAMENTO;Parangaba;420000.0;61.88;3;2.0;2.0;2.0;-3.77829;-38.57073;;12.948012371209098
APARTAMENTO;Presidente Kennedy;650000.0;73.0;3;2.0;1.0;2.0;-3.72839;-38.57128;;13.384729180332174
APARTAMENTO;Aldeota;2462000.0;162.59;4;4.0;4.0;4.0;-3.73503;-38.50203;;14.716484991900296
APARTAMENTO;Parangaba;300000.0;52.0;2;1.0;1.0;2.0;-3.77829;-38.57073;;12.611541086966115
APARTAMENTO;Praia de Iracema;397000.0;87.0;3;1.0;2.0;3.0;-3.72038;-38.51654;;12.891694078557842
APARTAMENTO;José Bonifácio;515000.0;107.0;3;2.0;1.0;3.0;-3.73746;-38.52806;;13.151924121391561
APARTAMENTO;Aldeota;920000.0;171.0;4;3.0;4.0;5.0;-3.73503;-38.50203;;13.732130035981154
APARTAMENTO;Vila União;200000.0;60.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.206077645517674
APARTAMENTO;Jóquei Clube;480000.0;67.0;3;2.0;1.0;2.0;-3.76615;-38.57481;;13.081543466215237
APARTAMENTO;Passaré;230000.0;75.0;3;1.0;1.0;2.0;-3.81342;-38.52965;;12.345838935721968
APARTAMENTO;Manuel Dias Branco;449000.0;65.0;3;2.0;2.0;3.0;-3.75263;-38.46097;;13.014780393893403
APARTAMENTO;Maraponga;250000.0;80.0;3;1.0;3.0;3.0;-3.79232;-38.56804;;12.429220196836383
APARTAMENTO;Benfica;400000.0;103.0;4;1.0;1.0;3.0;-3.73516;-38.53553;;12.899222326086994
APARTAMENTO;Fátima;400000.0;83.0;3;1.0;1.0;2.0;-3.74814;-38.53069;;12.899222326086994
APARTAMENTO;Vila União;200000.0;70.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.206077645517674
APARTAMENTO;Guararapes;450000.0;60.0;3;2.0;1.0;2.0;-3.76192;-38.48799;;13.017005083966255
APARTAMENTO;Montese;479000.0;73.0;3;2.0;1.0;2.0;-3.76439;-38.54957;;13.079457964073546
APARTAMENTO;Benfica;290000.0;132.0;3;2.0;2.0;2.0;-3.73516;-38.53553;;12.577639650232573
APARTAMENTO;Benfica;200000.0;60.0;2;1.0;1.0;2.0;-3.73516;-38.53553;;12.206077645517674
APARTAMENTO;Montese;390000.0;63.0;3;2.0;1.0;2.0;-3.76439;-38.54957;;12.873904582205107
APARTAMENTO;Dionisio Torres;185000.0;66.0;3;1.0;0.0;2.0;-3.74792;-38.50214;;12.128116509451258
APARTAMENTO;Maraponga;240000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.388398368982115
APARTAMENTO;Joaquim Távora;409000.0;67.0;3;2.0;1.0;2.0;-3.74835;-38.51729;;12.921472880009725
APARTAMENTO;Itaperi;220000.0;55.0;3;1.0;1.0;2.0;-3.78947;-38.54854;;12.301387370778713
APARTAMENTO;Vila União;165000.0;160.0;3;2.0;1.0;2.0;-3.76586;-38.53498;;12.013706813470414
APARTAMENTO;Mondubim;195900.0;49.46;2;1.0;0.0;1.0;-3.81769;-38.57508;;12.18536470856483
APARTAMENTO;Couto Fernandes;285000.0;60.0;3;2.0;1.0;2.0;-3.75856;-38.56075;;12.560247968016562
APARTAMENTO;Maraponga;235000.0;95.0;3;1.0;2.0;3.0;-3.79232;-38.56804;;12.367345048436391
APARTAMENTO;Serrinha;230000.0;53.0;2;1.0;1.0;2.0;-3.78433;-38.54693;;12.345838935721968
APARTAMENTO;Manoel Dias Branco;335000.0;60.0;3;1.0;1.0;2.0;-3.723805035;-38.5899275550432;;12.721888795877375
APARTAMENTO;Maraponga;195000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.180759965737863
APARTAMENTO;Fátima;285000.0;68.0;3;1.0;2.0;3.0;-3.74814;-38.53069;;12.560247968016562
APARTAMENTO;Jardim das Oliveiras;160000.0;45.2;2;1.0;0.0;1.0;-3.7803;-38.50157;;11.982935344196433
APARTAMENTO;Papicu;350000.0;77.0;3;2.0;1.0;2.0;-3.73978;-38.47921;;12.765691290604371
APARTAMENTO;Monte Castelo;300000.0;80.0;3;2.0;1.0;3.0;-3.7241;-38.5509;;12.611541086966115
APARTAMENTO;Vila União;170000.0;69.0;3;1.0;0.0;1.0;-3.76586;-38.53498;;12.04355959836804
APARTAMENTO;Praia de Iracema;700000.0;112.0;3;2.0;0.0;3.0;-3.72038;-38.51654;;13.45883704259595
APARTAMENTO;São Gerardo;300000.0;72.0;3;1.0;1.0;2.0;-3.73028;-38.55903;;12.611541086966115
APARTAMENTO;Parquelândia;380000.0;90.0;3;1.0;1.0;2.0;-3.7372;-38.5581;;12.847929163278053
APARTAMENTO;Parangaba;240000.0;122.0;4;1.0;1.0;3.0;-3.77829;-38.57073;;12.388398368982115
APARTAMENTO;Presidente Kennedy;240000.0;86.0;3;1.0;1.0;2.0;-3.72839;-38.57128;;12.388398368982115
APARTAMENTO;Jacarecanga;400000.0;111.0;4;1.0;2.0;3.0;-3.7185;-38.54668;;12.899222326086994
APARTAMENTO;Vila União;219000.0;111.0;3;1.0;1.0;3.0;-3.76586;-38.53498;;12.296831574998258
APARTAMENTO;São João Do Tauape;250000.0;60.5;2;1.0;1.0;2.0;-3.723805035;-38.5899275550432;;12.429220196836383
APARTAMENTO;Henrique Jorge;250000.0;106.0;3;2.0;1.0;2.0;-3.76308;-38.5855;;12.429220196836383
APARTAMENTO;Maraponga;270000.0;120.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.506180941677357
APARTAMENTO;Parreão;290000.0;49.45;2;1.0;1.0;2.0;-3.75916;-38.53613;;12.577639650232573
APARTAMENTO;Cambeba;360000.0;69.0;3;2.0;1.0;2.0;-3.80996;-38.48434;;12.793862088206213
APARTAMENTO;Fátima;450000.0;220.0;4;0.0;1.0;2.0;-3.74814;-38.53069;;13.017005083966255
APARTAMENTO;Praia do Futuro;205000.0;58.0;2;1.0;1.0;2.0;-3.74997;-38.44741;;12.230770136157428
APARTAMENTO;Fátima;455000.0;132.0;3;2.0;2.0;3.0;-3.74814;-38.53069;;13.02805489573287
APARTAMENTO;Parreão;250000.0;111.0;3;2.0;1.0;2.0;-3.75916;-38.53613;;12.429220196836383
APARTAMENTO;Fátima;580000.0;253.0;3;2.0;1.0;4.0;-3.74814;-38.53069;;13.270785106659046
APARTAMENTO;Aldeota;470000.0;140.0;4;2.0;3.0;4.0;-3.73503;-38.50203;;13.060490101343552
APARTAMENTO;Vila União;295000.0;96.0;3;2.0;1.0;2.0;-3.76586;-38.53498;;12.59473402514672
APARTAMENTO;Serrinha;215000.0;55.0;2;1.0;1.0;2.0;-3.78433;-38.54693;;12.278397958261774
APARTAMENTO;Maraponga;220000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Maraponga;220000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Maraponga;200000.0;52.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.206077645517674
APARTAMENTO;Meireles;875000.0;90.0;3;2.0;1.0;2.0;-3.72526;-38.49859;;13.681980308196241
APARTAMENTO;Maraponga;199000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.201065128819632
APARTAMENTO;Mondubim;320000.0;54.0;3;1.0;1.0;2.0;-3.81769;-38.57508;;12.676079399771027
APARTAMENTO;Cocó;460000.0;82.0;4;1.0;2.0;3.0;-3.74582;-38.48233;;13.038983942375959
APARTAMENTO;Parquelândia;1000000.0;78.0;3;2.0;2.0;3.0;-3.7372;-38.5581;;13.815511557963774
APARTAMENTO;Vila União;270000.0;118.0;3;2.0;1.0;2.0;-3.76586;-38.53498;;12.506180941677357
APARTAMENTO;Parreão;330000.0;60.0;2;2.0;1.0;2.0;-3.75916;-38.53613;;12.706850963741102
APARTAMENTO;Aldeota;650000.0;143.0;3;2.0;3.0;3.0;-3.73503;-38.50203;;13.384729180332174
APARTAMENTO;Cajazeiras;247000.0;70.0;3;1.0;1.0;2.0;-3.8086;-38.50856;;12.417147664184915
APARTAMENTO;Engenheiro Luciano Cavalcante;635822.04;81.0;3;2.0;2.0;2.0;-3.77357;-38.49185;;13.362675564612898
APARTAMENTO;Montese;170000.0;98.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.04355959836804
APARTAMENTO;Guararapes;1500000.0;172.75;4;3.0;4.0;5.0;-3.76192;-38.48799;;14.220976332738882
APARTAMENTO;Guararapes;880000.0;104.0;3;2.0;3.0;4.0;-3.76192;-38.48799;;13.68767832281738
APARTAMENTO;Montese;380000.0;61.0;3;2.0;1.0;2.0;-3.76439;-38.54957;;12.847929163278053
APARTAMENTO;Centro;400000.0;67.0;3;1.0;1.0;2.0;-3.72272;-38.52406;;12.899222326086994
APARTAMENTO;Meireles;981000.0;72.0;3;2.0;2.0;2.0;-3.72526;-38.49859;;13.796328757914972
APARTAMENTO;Aldeota;811200.0;135.0;4;2.0;4.0;4.0;-3.73503;-38.50203;;13.606271144559914
APARTAMENTO;Paupina;220000.0;42.0;2;1.0;0.0;1.0;-3.84074;-38.49035;;12.301387370778713
APARTAMENTO;Parangaba;275000.0;180.0;4;3.0;2.0;3.0;-3.77829;-38.57073;;12.524530013005734
APARTAMENTO;Parangaba;175000.0;67.0;2;1.0;1.0;2.0;-3.77829;-38.57073;;12.07254696717504
APARTAMENTO;Demócrito Rocha;210000.0;70.0;3;1.0;1.0;2.0;-3.76173;-38.56516;;12.25486757159303
APARTAMENTO;Benfica;290000.0;94.0;4;2.0;1.0;2.0;-3.73516;-38.53553;;12.577639650232573
APARTAMENTO;Fátima;370000.0;83.0;3;1.0;1.0;3.0;-3.74814;-38.53069;;12.821260987319457
APARTAMENTO;Mucuripe;920000.0;86.0;2;2.0;2.0;2.0;-3.72325;-38.48703;;13.732130035981154
APARTAMENTO;Cocó;1119000.0;104.0;3;2.0;2.0;3.0;-3.74582;-38.48233;;13.927946880948712
APARTAMENTO;Dionisio Torres;375000.0;81.0;3;1.0;2.0;2.0;-3.74792;-38.50214;;12.834683971615659
APARTAMENTO;Montese;150000.0;70.0;2;1.0;0.0;2.0;-3.76439;-38.54957;;11.918397239722838
APARTAMENTO;Benfica;265000.0;94.0;4;0.0;1.0;2.0;-3.73516;-38.53553;;12.487488878546145
APARTAMENTO;Montese;280000.0;100.0;3;2.0;0.0;3.0;-3.76439;-38.54957;;12.54254845357358
APARTAMENTO;Praia do Futuro;900000.0;272.5;4;2.0;4.0;7.0;-3.74997;-38.44741;;13.710151153416941
APARTAMENTO;Centro;430000.0;88.0;3;2.0;2.0;2.0;-3.72272;-38.52406;;12.971542813248437
APARTAMENTO;Montese;170000.0;76.0;2;2.0;1.0;2.0;-3.76439;-38.54957;;12.04355959836804
APARTAMENTO;Aldeota;350000.0;100.0;3;2.0;2.0;4.0;-3.73503;-38.50203;;12.765691290604371
APARTAMENTO;Aldeota;350000.0;100.0;3;2.0;2.0;4.0;-3.73503;-38.50203;;12.765691290604371
APARTAMENTO;Cocó;370000.0;104.0;4;1.0;2.0;3.0;-3.74582;-38.48233;;12.821260987319457
APARTAMENTO;Benfica;415000.0;115.0;4;1.0;2.0;2.0;-3.73516;-38.53553;;12.936036208848487
APARTAMENTO;Maraponga;220000.0;45.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Messejana;190000.0;75.75;3;1.0;1.0;2.0;-3.82451;-38.49419;;12.154784614286667
APARTAMENTO;Cocó;1414193.75;119.0;4;3.0;4.0;5.0;-3.74582;-38.48233;;14.162070845799184
APARTAMENTO;Praia do Futuro I;350000.0;60.0;2;2.0;2.0;2.0;-3.73633;-38.45492;;12.765691290604371
APARTAMENTO;Montese;319990.0;73.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.676048149380394
APARTAMENTO;Parangaba;280000.0;104.0;3;1.0;0.0;3.0;-3.77829;-38.57073;;12.54254845357358
APARTAMENTO;Parreão;240000.0;82.0;3;1.0;0.0;2.0;-3.75916;-38.53613;;12.388398368982115
APARTAMENTO;Damas;360000.0;72.5;3;2.0;1.0;2.0;-3.75068;-38.54792;;12.793862088206213
APARTAMENTO;Fátima;1190000.0;117.0;3;3.0;2.0;3.0;-3.74814;-38.53069;;13.989464705423494
APARTAMENTO;Montese;200000.0;98.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.206077645517674
APARTAMENTO;Montese;235000.0;83.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.367345048436391
APARTAMENTO;Passaré;220000.0;64.0;2;1.0;1.0;2.0;-3.81342;-38.52965;;12.301387370778713
APARTAMENTO;Parreão;240000.0;82.23;3;1.0;1.0;3.0;-3.75916;-38.53613;;12.388398368982115
APARTAMENTO;Prefeito José Walter;150000.0;47.0;2;1.0;0.0;1.0;-3.8404;-38.56222;;11.918397239722838
APARTAMENTO;Jangurussu;120000.0;43.0;2;1.0;0.0;1.0;-3.83521;-38.51108;;11.695255355062795
APARTAMENTO;Meireles;350000.0;45.0;1;1.0;0.0;1.0;-3.72526;-38.49859;;12.765691290604371
APARTAMENTO;Jóquei Clube;190000.0;66.0;2;1.0;0.0;1.0;-3.76615;-38.57481;;12.154784614286667
APARTAMENTO;Maraponga;347000.0;63.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.757082940769225
APARTAMENTO;Maraponga;295000.0;98.0;3;2.0;1.0;2.0;-3.79232;-38.56804;;12.59473402514672
APARTAMENTO;Damas;185000.0;45.0;2;1.0;0.0;1.0;-3.75068;-38.54792;;12.128116509451258
APARTAMENTO;Maraponga;210000.0;65.0;3;0.0;1.0;2.0;-3.79232;-38.56804;;12.25486757159303
APARTAMENTO;Couto Fernandes;130000.0;65.0;3;1.0;1.0;2.0;-3.75856;-38.56075;;11.775297421715827
APARTAMENTO;Couto Fernandes;140000.0;65.0;3;1.0;0.0;2.0;-3.75856;-38.56075;;11.849404844423074
APARTAMENTO;Fátima;360000.0;120.0;3;1.0;2.0;3.0;-3.74814;-38.53069;;12.793862088206213
APARTAMENTO;Edson Queiroz;820000.0;245.0;5;2.0;5.0;5.0;-3.77103;-38.47735;;13.617060838751888
APARTAMENTO;Aldeota;540800.0;137.0;3;2.0;3.0;4.0;-3.73503;-38.50203;;13.200806652821608
APARTAMENTO;Montese;245000.0;130.0;4;1.0;2.0;3.0;-3.76439;-38.54957;;12.409017571151187
APARTAMENTO;Guararapes;3500000.0;259.0;4;5.0;4.0;4.0;-3.76192;-38.48799;;15.068273812173887
APARTAMENTO;Meireles;3759950.0;254.0;4;5.0;4.0;4.0;-3.72526;-38.49859;;15.139916483366267
APARTAMENTO;Vila União;300000.0;110.0;3;1.0;2.0;3.0;-3.76586;-38.53498;;12.611541086966115
APARTAMENTO;Guararapes;650000.0;195.0;4;3.0;4.0;4.0;-3.76192;-38.48799;;13.384729180332174
APARTAMENTO;Cocó;2900000.0;323.32;4;5.0;4.0;5.0;-3.74582;-38.48233;;14.88022163978423
APARTAMENTO;Meireles;1499900.0;210.95;3;3.0;3.0;3.0;-3.72526;-38.49859;;14.220909663894343
APARTAMENTO;Aldeota;735000.0;122.0;3;2.0;3.0;4.0;-3.73503;-38.50203;;13.507627138738266
APARTAMENTO;Meireles;750000.0;178.0;4;2.0;4.0;4.0;-3.72526;-38.49859;;13.527829818844937
APARTAMENTO;Maraponga;249000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.425212191503038
APARTAMENTO;Maraponga;230000.0;45.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.345838935721968
APARTAMENTO;Antônio Diogo;220000.0;75.0;2;2.0;1.0;2.0;-3.73386;-38.51455;;12.301387370778713
APARTAMENTO;Maraponga;180000.0;44.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.100717685412471
APARTAMENTO;Praia do Futuro;370000.0;180.0;4;2.0;3.0;5.0;-3.74997;-38.44741;;12.821260987319457
APARTAMENTO;Benfica;380000.0;123.0;3;1.0;1.0;3.0;-3.73516;-38.53553;;12.847929163278053
APARTAMENTO;Monte Castelo;250000.0;85.0;3;1.0;1.0;2.0;-3.7241;-38.5509;;12.429220196836383
APARTAMENTO;Pan Americano;150000.0;67.0;2;1.0;0.0;1.0;-3.75593;-38.56585;;11.918397239722838
APARTAMENTO;Maraponga;420000.0;72.0;3;2.0;1.0;2.0;-3.79232;-38.56804;;12.948012371209098
APARTAMENTO;Aldeota;529000.0;128.0;3;2.0;1.0;3.0;-3.73503;-38.50203;;13.178745601197818
APARTAMENTO;Passaré;290000.0;58.0;3;1.0;2.0;2.0;-3.81342;-38.52965;;12.577639650232573
APARTAMENTO;Fátima;620000.0;87.0;3;2.0;2.0;2.0;-3.74814;-38.53069;;13.3374763699232
APARTAMENTO;Damas;200000.0;81.0;3;1.0;2.0;3.0;-3.75068;-38.54792;;12.206077645517674
APARTAMENTO;Praia de Iracema;600000.0;128.0;3;1.0;2.0;3.0;-3.72038;-38.51654;;13.304686600863562
APARTAMENTO;Fátima;1700000.0;165.0;4;3.0;4.0;5.0;-3.74814;-38.53069;;14.346139397261565
APARTAMENTO;Fátima;2400000.0;204.0;4;4.0;4.0;6.0;-3.74814;-38.53069;;14.690979711984754
APARTAMENTO;Benfica;365000.0;92.0;3;1.0;2.0;3.0;-3.73516;-38.53553;;12.807655372286902
APARTAMENTO;Damas;260000.0;70.0;3;2.0;1.0;2.0;-3.75068;-38.54792;;12.468440756144114
APARTAMENTO;Benfica;250000.0;84.0;2;2.0;1.0;2.0;-3.73516;-38.53553;;12.429220196836383
APARTAMENTO;Benfica;600000.0;115.0;4;1.0;2.0;2.0;-3.73516;-38.53553;;13.304686600863562
APARTAMENTO;Joaquim Távora;275000.0;74.0;3;1.0;2.0;2.0;-3.74835;-38.51729;;12.524530013005734
APARTAMENTO;Serrinha;295000.0;55.0;2;1.0;1.0;2.0;-3.78433;-38.54693;;12.59473402514672
APARTAMENTO;Montese;225000.0;75.0;3;1.0;1.0;3.0;-3.76439;-38.54957;;12.323860125621126
APARTAMENTO;Serrinha;330000.0;55.0;2;1.0;1.0;2.0;-3.78433;-38.54693;;12.706850963741102
APARTAMENTO;Serrinha;290000.0;55.0;2;1.0;1.0;2.0;-3.78433;-38.54693;;12.577639650232573
